date,id,sent_neg,sent_neu,sent_pos,sent_comp,topic_freq,topic_density
2018-12-29 14:53:00,2555006374024606506,0.108,0.816,0.075,-0.9898,6.0,0.0078125
2018-12-29 14:56:44,176845306035097844,0.021,0.961,0.017,-0.1111,1.0,0.010638297872340425
2018-12-29 15:00:00,5979194167202250576,0.056,0.759,0.185,0.9995,1.0,0.0013605442176870747
2018-12-29 15:00:03,3107006976033220426,0.018,0.876,0.106,0.9984,4.0,0.004145077720207254
2018-12-29 15:00:05,5260105689013352623,0.052,0.834,0.114,0.9962,1.0,0.0014925373134328358
2018-12-29 15:02:19,2729607925651292180,0.037,0.89,0.073,0.9928,2.0,0.002347417840375587
2018-12-29 15:09:29,7678684678076134806,0.004,0.993,0.004,-0.0539,2.0,0.0004932182490752158
2018-12-29 15:12:20,6796301260058377224,0.064,0.893,0.043,-0.3744,0.0,0.0
2018-12-29 15:12:31,2027425078659201716,0.068,0.872,0.06,-0.3728,0.0,0.0
2018-12-29 15:12:41,4650001444064603038,0.074,0.876,0.049,-0.3744,0.0,0.0
2018-12-29 15:12:51,3815402979834471083,0.068,0.872,0.06,-0.3728,0.0,0.0
2018-12-29 15:13:01,8834821118057506267,0.072,0.845,0.083,-0.068,0.0,0.0
2018-12-29 15:15:03,8843062351333650377,0.055,0.835,0.11,0.9974,1.0,0.0011148272017837235
2018-12-29 15:15:55,511783366712683719,0.087,0.789,0.124,0.9879,1.0,0.0024154589371980675
2018-12-29 15:16:52,1834894234602268282,0.029,0.896,0.075,0.9037,1.0,0.00510204081632653
2018-12-29 15:26:07,4681732782761067759,0.01,0.856,0.134,0.9998,2.0,0.0016556291390728477
2018-12-29 15:31:00,6192448473872563065,0.101,0.825,0.074,-0.8007,3.0,0.021739130434782608
2018-12-29 15:32:33,7472082795092701060,0.075,0.847,0.078,-0.1935,0.0,0.0
2018-12-29 15:32:43,6836151889261015353,0.075,0.862,0.064,-0.2649,0.0,0.0
2018-12-29 15:32:53,65562871070166092,0.066,0.832,0.102,0.5113,0.0,0.0
2018-12-29 15:33:03,4143611673447051475,0.044,0.843,0.112,0.7357,0.0,0.0
2018-12-29 15:33:14,8885478067139776940,0.095,0.848,0.057,-0.6077,0.0,0.0
2018-12-29 15:33:24,6559240776880126353,0.125,0.84,0.035,-0.8517,1.0,0.016666666666666666
2018-12-29 15:33:34,6583550448522284983,0.106,0.839,0.055,-0.7693,0.0,0.0
2018-12-29 15:33:44,203283563106963424,0.054,0.898,0.048,-0.3728,0.0,0.0
2018-12-29 15:42:01,7190859156614648935,0.039,0.84,0.12,0.9919,3.0,0.008928571428571428
2018-12-29 15:47:00,6725220131236722866,0.027,0.81,0.163,1.0,1.0,0.0003325573661456601
2018-12-29 15:50:58,434427841011264071,0.044,0.775,0.181,0.9996,4.0,0.004624277456647399
2018-12-29 15:51:25,7643317956512701371,0.065,0.758,0.177,0.9975,1.0,0.00267379679144385
2018-12-29 16:00:00,4480647934015279767,0.146,0.722,0.132,-0.9466,2.0,0.0044742729306487695
2018-12-29 16:00:06,2973826324344426658,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-29 16:00:14,8977299239348840635,0.036,0.862,0.102,0.9975,2.0,0.002205071664829107
2018-12-29 16:00:23,5531481570790125828,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-29 16:00:47,37433554554599659,0.055,0.799,0.146,0.9999,1.0,0.0005633802816901409
2018-12-29 16:07:41,4636680105329378697,0.023,0.85,0.127,0.9997,1.0,0.0008090614886731392
2018-12-29 16:11:01,1809760996155773786,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-29 16:12:18,2109747460180441704,0.091,0.781,0.128,0.5911,0.0,0.0
2018-12-29 16:12:29,840304572641394767,0.084,0.823,0.093,-0.2153,0.0,0.0
2018-12-29 16:12:39,9181674244601127461,0.097,0.818,0.085,-0.2173,0.0,0.0
2018-12-29 16:12:49,909409517959113960,0.085,0.841,0.074,-0.2173,0.0,0.0
2018-12-29 16:12:59,1592553163869285037,0.084,0.823,0.093,-0.2153,0.0,0.0
2018-12-29 16:13:09,3791374344565962624,0.071,0.854,0.075,-0.1685,0.0,0.0
2018-12-29 16:15:06,640378398397719898,0.123,0.765,0.112,-0.1531,6.0,0.0375
2018-12-29 16:18:58,5724445114771335119,0.0,0.857,0.143,0.9854,1.0,0.00625
2018-12-29 16:19:31,909783385983588485,0.021,0.764,0.215,0.9991,1.0,0.003125
2018-12-29 16:22:46,9214227288311923166,0.052,0.824,0.124,0.9995,0.0,0.0
2018-12-29 16:32:32,828595804321391638,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-29 16:37:08,7527020266281719293,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-29 16:37:08,2433847871396211947,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-29 16:37:08,5233883973797109630,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-29 16:37:37,5706442164362565571,0.027,0.762,0.211,0.9956,1.0,0.005494505494505495
2018-12-29 16:42:40,7422859240941334109,0.07,0.896,0.034,-0.9848,2.0,0.0029411764705882353
2018-12-29 16:52:11,431089328447083713,0.05,0.802,0.147,0.7376,0.0,0.0
2018-12-29 16:52:21,5879563921583583922,0.056,0.838,0.106,0.4274,0.0,0.0
2018-12-29 16:52:32,8247236613587764556,0.049,0.857,0.094,0.4274,0.0,0.0
2018-12-29 16:58:07,1251187270794292283,0.004,0.981,0.016,0.9938,6.0,0.0015151515151515152
2018-12-29 17:00:07,1180061454230148441,0.021,0.793,0.186,0.9999,3.0,0.002070393374741201
2018-12-29 17:00:50,1960657147724269925,0.002,0.895,0.103,0.9969,1.0,0.0021691973969631237
2018-12-29 17:04:26,7250609899786805984,0.066,0.864,0.069,0.8625,3.0,0.0029585798816568047
2018-12-29 17:06:11,1522557836171701155,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-29 17:07:28,8938857678187188907,0.079,0.775,0.147,0.9995,1.0,0.0006397952655150352
2018-12-29 17:08:43,768639610599815465,0.0,0.877,0.123,0.4201,0.0,0.0
2018-12-29 17:18:17,3461037899160754464,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-29 17:21:02,850083170917284265,0.059,0.841,0.1,0.7679,2.0,0.017543859649122806
2018-12-29 17:21:49,235710938904727348,0.074,0.856,0.07,-0.8343,2.0,0.0018885741265344666
2018-12-29 17:30:00,4720154461542491025,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-29 17:30:27,6431145875250931890,0.118,0.787,0.096,-0.9264,0.0,0.0
2018-12-29 17:32:08,6140616315913356601,0.056,0.838,0.106,0.4274,0.0,0.0
2018-12-29 17:32:18,4203397278605535512,0.05,0.802,0.147,0.7376,0.0,0.0
2018-12-29 17:32:28,3561539368322578389,0.049,0.84,0.111,0.5304,0.0,0.0
2018-12-29 17:32:38,5523091957421145274,0.051,0.832,0.117,0.5316,0.0,0.0
2018-12-29 17:32:48,1355145806215065125,0.049,0.84,0.111,0.5304,0.0,0.0
2018-12-29 17:32:59,1686720587547241975,0.049,0.84,0.111,0.5304,0.0,0.0
2018-12-29 17:33:09,1289466025442095632,0.056,0.838,0.106,0.4274,0.0,0.0
2018-12-29 17:33:19,8617880548225742877,0.049,0.857,0.094,0.4274,0.0,0.0
2018-12-29 17:33:29,1826118643932611027,0.05,0.802,0.147,0.7376,0.0,0.0
2018-12-29 17:33:40,7233521068122821322,0.05,0.802,0.147,0.7376,0.0,0.0
2018-12-29 17:35:02,1796333602132342496,0.078,0.919,0.003,-0.9993,0.0,0.0
2018-12-29 17:42:00,6485553134515158101,0.062,0.893,0.045,-0.9214,1.0,0.002178649237472767
2018-12-29 17:47:32,2697998365666990843,0.036,0.9,0.064,0.5859,0.0,0.0
2018-12-29 17:52:20,7971553754345790606,0.065,0.848,0.087,-0.016,0.0,0.0
2018-12-29 17:52:30,1213827807782351780,0.068,0.832,0.1,0.1625,0.0,0.0
2018-12-29 17:52:41,327155459245312134,0.068,0.832,0.1,0.1625,0.0,0.0
2018-12-29 17:52:51,207283789069969592,0.068,0.832,0.1,0.1625,0.0,0.0
2018-12-29 17:53:01,2258029225749252462,0.065,0.865,0.069,-0.1685,0.0,0.0
2018-12-29 17:53:11,4711969025424011822,0.062,0.855,0.083,-0.1665,0.0,0.0
2018-12-29 17:53:21,4918274256415376819,0.068,0.832,0.1,0.1625,0.0,0.0
2018-12-29 17:53:31,2532001923743568284,0.062,0.855,0.083,-0.1665,0.0,0.0
2018-12-29 17:53:42,1087147866923708470,0.068,0.832,0.1,0.1625,0.0,0.0
2018-12-29 17:54:55,1882277964391405701,0.042,0.905,0.053,0.8022,2.0,0.0055248618784530384
2018-12-29 18:00:13,5731650453123507510,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-29 18:00:30,2762875477788766861,0.05,0.829,0.12,0.9898,1.0,0.0034129692832764505
2018-12-29 18:07:10,6919749200309592663,0.018,0.818,0.164,0.9998,2.0,0.0016420361247947454
2018-12-29 18:09:30,4495345617118522526,0.062,0.874,0.064,0.223,1.0,0.0007674597083653108
2018-12-29 18:12:04,458940478665392548,0.062,0.871,0.066,-0.1685,0.0,0.0
2018-12-29 18:12:14,206476092660982997,0.062,0.855,0.083,-0.1665,0.0,0.0
2018-12-29 18:12:25,8317242729468089085,0.065,0.848,0.087,-0.016,0.0,0.0
2018-12-29 18:12:35,2817322630669706651,0.065,0.848,0.087,-0.016,0.0,0.0
2018-12-29 18:12:45,7835349601118531520,0.049,0.87,0.082,0.4261,0.0,0.0
2018-12-29 18:17:00,5114632783002734809,0.124,0.777,0.1,-0.8666,3.0,0.014634146341463415
2018-12-29 18:21:55,1042584714907989961,0.0,0.864,0.136,0.7717,0.0,0.0
2018-12-29 18:30:00,2709542830281325958,0.03,0.881,0.089,0.9986,3.0,0.002284843869002285
2018-12-29 18:32:07,4948546482804138989,0.078,0.831,0.091,0.1606,0.0,0.0
2018-12-29 18:32:17,6883610848149894337,0.052,0.853,0.095,0.4094,0.0,0.0
2018-12-29 18:32:27,6703530367594639681,0.096,0.842,0.062,-0.6555,0.0,0.0
2018-12-29 18:32:37,1955787071957643395,0.09,0.817,0.093,-0.1685,1.0,0.015151515151515152
2018-12-29 18:32:47,1259884851970503765,0.049,0.865,0.086,0.2801,0.0,0.0
2018-12-29 18:32:58,4361743727367841664,0.08,0.848,0.072,-0.4519,0.0,0.0
2018-12-29 18:33:08,3017282175324164582,0.069,0.878,0.053,-0.4333,0.0,0.0
2018-12-29 18:33:18,7867806297697227021,0.07,0.852,0.077,-0.4125,0.0,0.0
2018-12-29 18:33:28,5815543967467282513,0.05,0.896,0.053,-0.1685,0.0,0.0
2018-12-29 18:33:38,3308486588535180096,0.069,0.87,0.062,-0.4318,0.0,0.0
2018-12-29 18:38:30,1472209142921150315,0.175,0.765,0.059,-0.9941,9.0,0.04054054054054054
2018-12-29 18:40:01,8570715205229579457,0.066,0.85,0.084,0.8794,1.0,0.0028735632183908046
2018-12-29 18:46:36,6025572830848508756,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-29 18:52:16,1730670391709721505,0.064,0.82,0.117,0.4094,0.0,0.0
2018-12-29 18:52:26,2156371027386223054,0.079,0.846,0.075,-0.3532,0.0,0.0
2018-12-29 18:52:36,6458441766261520881,0.064,0.82,0.117,0.4094,0.0,0.0
2018-12-29 18:54:29,1831847061345353564,0.029,0.892,0.079,0.9711,11.0,0.03873239436619718
2018-12-29 18:54:32,7869859502108025020,0.014,0.798,0.188,0.9995,1.0,0.0021321961620469083
2018-12-29 19:00:00,3341486868343131278,0.01,0.862,0.128,0.9682,0.0,0.0
2018-12-29 19:00:10,5090842884594029074,0.117,0.838,0.045,-0.9732,2.0,0.0076045627376425855
2018-12-29 19:00:28,5134348653318522581,0.012,0.888,0.1,0.9993,1.0,0.0008873114463176575
2018-12-29 19:01:45,6853466550490036541,0.018,0.835,0.147,0.9992,4.0,0.006462035541195477
2018-12-29 19:10:41,4264893468330493059,0.112,0.873,0.015,-0.9866,1.0,0.004464285714285714
2018-12-29 19:12:11,1258978418189112154,0.029,0.925,0.046,0.0356,0.0,0.0
2018-12-29 19:12:22,5913942328063221660,0.027,0.907,0.065,0.1852,0.0,0.0
2018-12-29 19:12:32,3986026268379054891,0.029,0.902,0.069,0.1872,0.0,0.0
2018-12-29 19:12:42,8106748679743585046,0.027,0.907,0.065,0.1852,0.0,0.0
2018-12-29 19:12:52,9045994982666163220,0.029,0.902,0.069,0.1872,0.0,0.0
2018-12-29 19:13:03,715590002879204396,0.029,0.902,0.069,0.1872,0.0,0.0
2018-12-29 19:13:13,3823009840282174615,0.027,0.907,0.065,0.1852,0.0,0.0
2018-12-29 19:13:48,1513064894828722698,0.108,0.807,0.085,-0.7269,3.0,0.015306122448979591
2018-12-29 19:21:48,6216725066304617526,0.022,0.926,0.052,0.7184,1.0,0.010752688172043012
2018-12-29 19:21:52,2568522050123224217,0.022,0.926,0.052,0.7184,1.0,0.010752688172043012
2018-12-29 19:22:45,4676125797022846322,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-29 19:23:39,3415719190893686797,0.073,0.8,0.126,0.9971,1.0,0.0014858841010401188
2018-12-29 19:24:46,6474324625015919742,0.005,0.873,0.122,0.9793,1.0,0.00684931506849315
2018-12-29 19:32:09,7262331473565384953,0.027,0.907,0.065,0.1852,0.0,0.0
2018-12-29 19:32:20,8923293484832032347,0.028,0.929,0.044,0.0356,0.0,0.0
2018-12-29 19:32:30,7120251315758510728,0.028,0.929,0.044,0.0356,0.0,0.0
2018-12-29 19:32:40,2734445817905656721,0.027,0.907,0.065,0.1852,0.0,0.0
2018-12-29 19:38:00,2725768837129135990,0.07,0.862,0.068,0.4049,0.0,0.0
2018-12-29 19:40:00,102891059252438518,0.019,0.832,0.149,0.9958,1.0,0.002457002457002457
2018-12-29 19:44:18,2684004614947713905,0.063,0.808,0.128,0.9869,1.0,0.002840909090909091
2018-12-29 19:44:34,8627965066221263715,0.033,0.828,0.14,0.9825,0.0,0.0
2018-12-29 19:50:51,2922066480064551981,0.037,0.963,0.0,-0.2263,0.0,0.0
2018-12-29 19:52:09,7279599948878487149,0.029,0.902,0.069,0.1872,0.0,0.0
2018-12-29 19:52:20,675559990820446335,0.032,0.917,0.051,0.0356,0.0,0.0
2018-12-29 19:52:30,8730987758265481765,0.028,0.864,0.108,0.5481,0.0,0.0
2018-12-29 19:52:40,7940703962818862807,0.029,0.902,0.069,0.1872,0.0,0.0
2018-12-29 19:52:51,2540179828537944846,0.027,0.907,0.065,0.1852,0.0,0.0
2018-12-29 19:53:01,3531719115795563511,0.056,0.884,0.06,-0.1685,0.0,0.0
2018-12-29 19:53:11,6380484994990085624,0.024,0.919,0.057,0.1852,0.0,0.0
2018-12-29 20:00:00,2648299108648532939,0.075,0.847,0.078,-0.5441,1.0,0.003257328990228013
2018-12-29 20:00:00,8112167822808159155,0.043,0.823,0.134,0.9996,1.0,0.0007867820613690008
2018-12-29 20:00:40,5944569643874162947,0.007,0.852,0.141,0.9987,13.0,0.025193798449612403
2018-12-29 20:01:33,7112975244695162713,0.018,0.922,0.06,0.9952,1.0,0.0008424599831508003
2018-12-29 20:02:06,8028762220349725166,0.006,0.931,0.063,0.9427,1.0,0.0030303030303030303
2018-12-29 20:08:46,6419345359356605259,0.045,0.752,0.203,0.9995,0.0,0.0
2018-12-29 20:15:53,7337869705492545746,0.05,0.814,0.136,0.9948,6.0,0.01818181818181818
2018-12-29 20:17:07,3618762821410433666,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-29 20:17:07,9084622087929879135,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-29 20:17:07,3772113990672598101,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-29 20:17:07,3856122240862073835,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-29 20:17:07,2494028573333950846,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-29 20:17:07,6976001437866432338,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-29 20:17:07,6157927049733628364,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-29 20:17:07,514816176890694126,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-29 20:17:07,9142503292931900028,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-29 20:17:07,2270381238588042101,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-29 20:17:07,6292389721508418466,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-29 20:21:00,4120702116101869433,0.042,0.884,0.074,0.6862,1.0,0.007518796992481203
2018-12-29 20:22:37,1524802705126515772,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-29 20:24:00,20681203938248390,0.0,1.0,0.0,0.0,0.0,0.0
2018-12-29 20:32:08,4131716496184419660,0.025,0.935,0.04,0.0356,0.0,0.0
2018-12-29 20:32:19,8850528093328831527,0.025,0.935,0.04,0.0356,0.0,0.0
2018-12-29 20:32:29,5012854684180470338,0.018,0.906,0.076,0.6295,0.0,0.0
2018-12-29 20:32:39,7134544163100129752,0.024,0.882,0.093,0.5481,0.0,0.0
2018-12-29 20:32:59,5725087254472016023,0.026,0.901,0.073,0.3481,0.0,0.0
2018-12-29 20:34:00,5379294830263512811,0.058,0.815,0.127,0.9978,0.0,0.0
2018-12-29 20:37:01,7052342454166547686,0.0,0.864,0.136,0.7717,0.0,0.0
2018-12-29 20:38:43,4204626432057285882,0.0,0.864,0.136,0.7717,0.0,0.0
2018-12-29 20:41:55,484475726585365794,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-29 20:52:05,4635862555890270901,0.072,0.867,0.061,-0.432,0.0,0.0
2018-12-29 20:52:16,5923097091835140914,0.079,0.878,0.044,-0.5354,0.0,0.0
2018-12-29 20:52:26,1784621503886688015,0.052,0.895,0.053,-0.2394,0.0,0.0
2018-12-29 20:52:36,8800910075100655932,0.076,0.85,0.074,-0.2858,0.0,0.0
2018-12-29 20:52:46,9221988641617288935,0.072,0.887,0.04,-0.5354,0.0,0.0
2018-12-29 20:52:56,4603196572589398959,0.072,0.887,0.04,-0.5354,0.0,0.0
2018-12-29 21:00:30,7198918530572441393,0.037,0.8,0.163,0.9998,5.0,0.004541326067211626
2018-12-29 21:08:33,5475743351621291117,0.063,0.867,0.07,0.7495,1.0,0.004608294930875576
2018-12-29 21:12:06,817202714430752105,0.075,0.859,0.066,-0.5903,0.0,0.0
2018-12-29 21:12:17,4757217170500765352,0.058,0.886,0.056,-0.2858,0.0,0.0
2018-12-29 21:12:27,9106939679415362301,0.056,0.913,0.031,-0.5354,0.0,0.0
2018-12-29 21:12:37,4815560703261000125,0.05,0.812,0.138,0.8375,0.0,0.0
2018-12-29 21:12:47,5758239377778212785,0.055,0.888,0.057,-0.1913,0.0,0.0
2018-12-29 21:12:58,9146895836146929361,0.059,0.909,0.033,-0.5354,0.0,0.0
2018-12-29 21:13:08,8407361325113785103,0.052,0.893,0.056,-0.4855,0.0,0.0
2018-12-29 21:25:24,3572415882383119699,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-29 21:26:23,4362146442874248970,0.024,0.89,0.086,0.836,1.0,0.007692307692307693
2018-12-29 21:28:47,2837013830051355085,0.012,0.892,0.097,0.9422,0.0,0.0
2018-12-29 21:30:00,1822183665891843598,0.104,0.835,0.061,-0.9693,9.0,0.027522935779816515
2018-12-29 21:30:22,3304870713346544030,0.167,0.808,0.025,-0.9842,0.0,0.0
2018-12-29 21:32:06,2055369909544751056,0.07,0.835,0.095,-0.0142,0.0,0.0
2018-12-29 21:32:17,9204892581679934692,0.076,0.85,0.074,-0.2858,0.0,0.0
2018-12-29 21:32:27,1745258132735431527,0.057,0.91,0.032,-0.5354,0.0,0.0
2018-12-29 21:32:37,1778720121020472527,0.072,0.874,0.054,-0.5341,0.0,0.0
2018-12-29 21:32:47,9150193310339782247,0.072,0.874,0.054,-0.5341,0.0,0.0
2018-12-29 21:32:57,8984249128487924590,0.076,0.85,0.074,-0.2858,0.0,0.0
2018-12-29 21:33:08,5687818758846325863,0.072,0.874,0.054,-0.5341,0.0,0.0
2018-12-29 21:40:41,8542733153418084084,0.04,0.864,0.096,0.9971,1.0,0.0008703220191470844
2018-12-29 21:40:45,4858823145161232470,0.067,0.877,0.056,-0.1695,19.0,0.05337078651685393
2018-12-29 21:42:37,1893067160081299767,0.025,0.814,0.161,0.9707,0.0,0.0
2018-12-29 21:43:00,7011420439367552018,0.055,0.775,0.171,0.9967,0.0,0.0
2018-12-29 21:43:53,6397829247704531564,0.046,0.814,0.14,0.997,0.0,0.0
2018-12-29 21:44:19,2113370639914748701,0.033,0.91,0.058,0.8129,1.0,0.0045045045045045045
2018-12-29 21:45:00,4186873825602867488,0.062,0.8,0.138,0.9964,0.0,0.0
2018-12-29 21:54:51,5242434128626872299,0.063,0.811,0.126,0.995,0.0,0.0
2018-12-29 22:00:00,6327636267099713067,0.015,0.815,0.169,0.9999,3.0,0.002329192546583851
2018-12-29 22:01:23,7403225881961638036,0.044,0.817,0.139,0.997,0.0,0.0
2018-12-29 22:02:11,5026294573835152575,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-29 22:06:46,5328295981312664346,0.14,0.805,0.055,-0.9526,0.0,0.0
2018-12-29 22:10:06,5810210060056304393,0.038,0.933,0.029,-0.34,2.0,0.018518518518518517
2018-12-29 22:12:16,2330896829453087664,0.043,0.9,0.057,0.4033,0.0,0.0
2018-12-29 22:12:27,5631910110706367739,0.04,0.89,0.07,0.551,0.0,0.0
2018-12-29 22:12:37,4197613010295233593,0.038,0.89,0.072,0.6318,0.0,0.0
2018-12-29 22:12:47,4056315987684867069,0.03,0.894,0.075,0.6196,0.0,0.0
2018-12-29 22:12:57,4205403379377809925,0.067,0.858,0.075,0.2399,0.0,0.0
2018-12-29 22:13:07,6513354139157835621,0.033,0.9,0.066,0.5279,0.0,0.0
2018-12-29 22:13:17,158890707725844212,0.044,0.864,0.092,0.6704,0.0,0.0
2018-12-29 22:13:28,8067289032948807863,0.028,0.876,0.096,0.7367,0.0,0.0
2018-12-29 22:13:38,5285431737246503787,0.038,0.884,0.077,0.5657,0.0,0.0
2018-12-29 22:29:17,6001446214623659495,0.054,0.754,0.192,0.994,1.0,0.004484304932735426
2018-12-29 22:30:08,4414156900231873483,0.088,0.872,0.039,-0.7292,1.0,0.008547008547008548
2018-12-29 22:30:35,7367786126620605724,0.069,0.831,0.1,0.9998,28.0,0.004160475482912333
2018-12-29 22:30:59,5949067278788840340,0.04,0.842,0.118,0.9986,1.0,0.001215066828675577
2018-12-29 22:32:05,4294207690083770667,0.037,0.89,0.073,0.5279,0.0,0.0
2018-12-29 22:32:15,5358202487544459406,0.037,0.89,0.073,0.5279,0.0,0.0
2018-12-29 22:32:25,8559271558537212351,0.037,0.89,0.073,0.5279,0.0,0.0
2018-12-29 22:32:36,5024610532660688930,0.037,0.875,0.088,0.5926,0.0,0.0
2018-12-29 22:32:46,708797407333845026,0.037,0.89,0.073,0.5279,0.0,0.0
2018-12-29 22:32:56,8258709322818883045,0.037,0.875,0.088,0.5926,0.0,0.0
2018-12-29 22:33:06,4135759291677201079,0.038,0.871,0.091,0.5729,0.0,0.0
2018-12-29 22:35:00,2001863274661643610,0.109,0.891,0.0,-0.6705,0.0,0.0
2018-12-29 22:40:00,3224120436160514828,0.019,0.868,0.112,0.9949,1.0,0.002890173410404624
2018-12-29 22:51:00,6924583041071751246,0.055,0.824,0.121,0.9923,8.0,0.022222222222222223
2018-12-29 22:52:08,3854469106918867953,0.037,0.89,0.073,0.5279,0.0,0.0
2018-12-29 22:52:19,8981806974105787565,0.038,0.871,0.091,0.5729,0.0,0.0
2018-12-29 22:52:29,874829724188354945,0.041,0.859,0.1,0.6196,0.0,0.0
2018-12-29 22:52:39,7493345964404500798,0.041,0.859,0.1,0.6196,0.0,0.0
2018-12-29 22:52:49,3605763596296886519,0.037,0.875,0.088,0.5926,0.0,0.0
2018-12-29 22:53:00,3159724836988424316,0.041,0.859,0.1,0.6196,0.0,0.0
2018-12-29 22:53:10,644425937784413398,0.038,0.851,0.111,0.6815,0.0,0.0
2018-12-29 23:12:10,4006475086603450735,0.035,0.86,0.105,0.6333,0.0,0.0
2018-12-29 23:12:30,2237908768948435444,0.035,0.841,0.124,0.7021,0.0,0.0
2018-12-29 23:12:41,838265906527940353,0.031,0.876,0.092,0.6333,0.0,0.0
2018-12-29 23:15:00,2462909439140787285,0.0,0.955,0.045,0.7494,0.0,0.0
2018-12-29 23:17:57,4675812032989417914,0.051,0.827,0.122,0.9638,1.0,0.005154639175257732
2018-12-29 23:25:00,7513005072524560917,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-29 23:30:00,7968743038513199580,0.061,0.786,0.153,1.0,1.0,0.00017232465965879716
2018-12-29 23:32:05,4718344720730480658,0.035,0.841,0.124,0.7021,0.0,0.0
2018-12-29 23:32:16,7958731652376396700,0.031,0.86,0.109,0.6819,0.0,0.0
2018-12-29 23:32:26,1209612511993573658,0.033,0.87,0.097,0.6333,0.0,0.0
2018-12-29 23:39:24,8267652507543853016,0.026,0.86,0.115,0.9983,1.0,0.0015384615384615385
2018-12-29 23:52:04,5944136613062731561,0.028,0.924,0.048,0.1103,0.0,0.0
2018-12-29 23:52:14,284726615173380298,0.03,0.917,0.053,0.1103,0.0,0.0
2018-12-29 23:52:25,3710674444536516038,0.029,0.885,0.085,0.4078,0.0,0.0
2018-12-29 23:52:35,1467475541843983289,0.026,0.907,0.067,0.2551,0.0,0.0
2018-12-29 23:52:45,8355041397365763271,0.028,0.924,0.048,0.1103,0.0,0.0
2018-12-29 23:54:05,5798173799279999801,0.074,0.845,0.081,0.6497,1.0,0.0030581039755351682
2018-12-29 23:56:53,1425764854892388937,0.039,0.857,0.104,0.9727,1.0,0.0036363636363636364
2018-12-29 23:57:07,4701231752887801976,0.068,0.863,0.068,0.25,0.0,0.0
2018-12-29 23:57:07,3943165232591659872,0.068,0.863,0.068,0.25,0.0,0.0
2018-12-29 23:57:07,5840726084967340725,0.068,0.863,0.068,0.25,0.0,0.0
2018-12-29 23:57:07,8256224362352336016,0.068,0.863,0.068,0.25,0.0,0.0
2018-12-29 23:57:07,4355886580309752926,0.068,0.863,0.068,0.25,0.0,0.0
2018-12-29 23:57:07,4390364872802476820,0.068,0.863,0.068,0.25,0.0,0.0
2018-12-29 23:57:07,8333326032933555305,0.068,0.863,0.068,0.25,0.0,0.0
2018-12-29 23:58:49,6071204170402466303,0.131,0.806,0.062,-0.9437,7.0,0.040229885057471264
2018-12-30 00:02:38,2920967986226821549,0.132,0.805,0.063,-0.9437,7.0,0.040697674418604654
2018-12-30 00:12:41,969784982802212272,0.02,0.917,0.062,0.4642,0.0,0.0
2018-12-30 00:13:21,5839854618714729622,0.066,0.855,0.079,0.0849,0.0,0.0
2018-12-30 00:13:31,6926135316275302650,0.087,0.87,0.043,-0.754,0.0,0.0
2018-12-30 00:23:00,3257582149036215073,0.025,0.815,0.16,0.9984,2.0,0.0047169811320754715
2018-12-30 00:32:50,8064270191304783122,0.026,0.907,0.067,0.2551,0.0,0.0
2018-12-30 00:33:00,6787898714015607038,0.03,0.917,0.053,0.1103,0.0,0.0
2018-12-30 00:35:15,5578719648917574126,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 00:51:47,4117467344674890635,0.041,0.817,0.142,0.9983,0.0,0.0
2018-12-30 00:52:06,4396986196018258015,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30 00:52:09,315246106867307066,0.021,0.942,0.037,0.1103,0.0,0.0
2018-12-30 00:52:20,6202012349086902946,0.021,0.922,0.057,0.3361,0.0,0.0
2018-12-30 00:52:30,464561688506300548,0.021,0.922,0.057,0.3361,0.0,0.0
